#first line - comment, second - resolution n, m, third - wavelengths, fourth and further - point coordinates i, j and spectraIntegration time us: 500000Step - 6
56 100
32 10 13:46:02.239503
32 11 13:46:02.746456
32 12 13:46:03.263442
32 13 13:46:03.782572
32 14 13:46:04.301790
32 15 13:46:04.821226
32 16 13:46:05.328191
32 17 13:46:05.848187
32 18 13:46:06.368451
32 19 13:46:06.888841
32 20 13:46:07.407956
32 21 13:46:07.925594
32 22 13:46:08.445207
32 23 13:46:08.965249
32 24 13:46:09.484456
32 25 13:46:10.003392
32 26 13:46:10.523498
32 27 13:46:11.043278
32 28 13:46:11.562563
32 29 13:46:12.083541
32 30 13:46:12.592907
32 31 13:46:13.111590
32 32 13:46:13.625584
32 33 13:46:14.144495
32 34 13:46:14.663756
32 35 13:46:15.182118
32 36 13:46:15.701392
32 37 13:46:16.221889
32 38 13:46:16.743134
32 39 13:46:17.260819
32 40 13:46:17.780283
32 41 13:46:18.290435
32 42 13:46:18.810208
32 43 13:46:19.330393
32 44 13:46:19.848434
32 45 13:46:20.368060
32 46 13:46:20.888895
32 47 13:46:21.410552
32 48 13:46:21.931873
32 49 13:46:22.440750
32 50 13:46:22.959975
32 51 13:46:23.479472
32 52 13:46:23.987643
32 53 13:46:24.506673
32 54 13:46:25.029019
32 55 13:46:25.549499
32 56 13:46:26.068615
32 57 13:46:26.587371
32 58 13:46:27.104347
32 59 13:46:27.625193
32 60 13:46:28.142540
32 61 13:46:28.661339
32 62 13:46:29.180567
32 63 13:46:29.693276
32 64 13:46:30.212358
32 65 13:46:30.733061
32 66 13:46:31.252560
32 67 13:46:31.770671
32 68 13:46:32.290289
32 69 13:46:32.809890
32 70 13:46:33.332714
32 71 13:46:33.850967
32 72 13:46:34.370685
32 73 13:46:34.890922
32 74 13:46:35.415893
32 75 13:46:35.935310
32 76 13:46:36.447528
32 77 13:46:36.968264
32 78 13:46:37.489040
32 79 13:46:38.009261
32 80 13:46:38.528849
32 81 13:46:39.048473
32 82 13:46:39.567266
32 83 13:46:40.075542
32 84 13:46:40.599467
32 85 13:46:41.110466
32 86 13:46:41.628128
32 87 13:46:42.147614
32 88 13:46:42.672483
32 89 13:46:43.191196
32 90 13:46:43.712284
32 91 13:46:44.232746
32 92 13:46:44.750587
32 93 13:46:45.268579
32 94 13:46:45.782820
32 95 13:46:46.302863
32 96 13:46:46.828928
32 97 13:46:47.349376
32 98 13:46:47.870213
32 99 13:46:48.388847
33 0 13:46:49.769805
33 1 13:46:50.282119
33 2 13:46:50.800450
33 3 13:46:51.321326
33 4 13:46:51.839791
33 5 13:46:52.355975
33 6 13:46:52.876810
33 7 13:46:53.387360
33 8 13:46:53.907995
33 9 13:46:54.428260
33 10 13:46:54.936115
33 11 13:46:55.459989
33 12 13:46:55.972824
33 13 13:46:56.496867
33 14 13:46:57.016693
33 15 13:46:57.534536
33 16 13:46:58.057645
33 17 13:46:58.570544
33 18 13:46:59.090299
33 19 13:46:59.605149
33 20 13:47:00.124918
33 21 13:47:00.632138
33 22 13:47:01.144560
33 23 13:47:01.655245
33 24 13:47:02.161934
33 25 13:47:02.669622
33 26 13:47:03.176307
33 27 13:47:03.682994
33 28 13:47:04.189684
33 29 13:47:04.696371
33 30 13:47:05.203059
33 31 13:47:05.709744
33 32 13:47:06.216434
33 33 13:47:06.723119
33 34 13:47:07.229809
33 35 13:47:07.737494
33 36 13:47:08.245181
33 37 13:47:08.751868
33 38 13:47:09.259555
33 39 13:47:09.766242
33 40 13:47:10.272932
33 41 13:47:10.780619
33 42 13:47:11.287307
33 43 13:47:11.794993
33 44 13:47:12.302679
33 45 13:47:12.810367
33 46 13:47:13.320053
33 47 13:47:13.826738
33 48 13:47:14.333427
33 49 13:47:14.840115
33 50 13:47:15.346803
33 51 13:47:15.854490
33 52 13:47:16.361176
33 53 13:47:16.867863
33 54 13:47:17.375549
33 55 13:47:17.882239
33 56 13:47:18.391924
33 57 13:47:18.900611
33 58 13:47:19.408298
33 59 13:47:19.917983
33 60 13:47:20.426668
33 61 13:47:20.935357
33 62 13:47:21.442043
33 63 13:47:21.954727
33 64 13:47:22.462415
33 65 13:47:22.972098
33 66 13:47:23.481785
33 67 13:47:23.988472
33 68 13:47:24.498159
33 69 13:47:25.004846
33 70 13:47:25.512531
33 71 13:47:26.020220
33 72 13:47:26.526907
33 73 13:47:27.034594
33 74 13:47:27.542282
33 75 13:47:28.048969
33 76 13:47:28.555655
33 77 13:47:29.062341
33 78 13:47:29.569032
33 79 13:47:30.077717
33 80 13:47:30.584403
33 81 13:47:31.094091
33 82 13:47:31.600778
33 83 13:47:32.107465
33 84 13:47:32.615152
33 85 13:47:33.121838
33 86 13:47:33.628525
33 87 13:47:34.136214
33 88 13:47:34.642902
33 89 13:47:35.153587
33 90 13:47:35.663270
33 91 13:47:36.169960
33 92 13:47:36.676648
33 93 13:47:37.183334
33 94 13:47:37.690022
33 95 13:47:38.199708
33 96 13:47:38.708395
33 97 13:47:39.215082
33 98 13:47:39.721769
33 99 13:47:40.231454
34 0 13:47:41.582621
34 1 13:47:42.091308
34 2 13:47:42.598995
34 3 13:47:43.108678
34 4 13:47:43.615366
34 5 13:47:44.123053
34 6 13:47:44.629740
34 7 13:47:45.136430
34 8 13:47:45.643117
34 9 13:47:46.149805
34 10 13:47:46.657492
34 11 13:47:47.168177
34 12 13:47:47.675864
34 13 13:47:48.183550
34 14 13:47:48.691237
34 15 13:47:49.201922
34 16 13:47:49.712608
34 17 13:47:50.223291
34 18 13:47:50.731979
34 19 13:47:51.239666
34 20 13:47:51.749571
34 21 13:47:52.260079
34 22 13:47:52.780726
34 23 13:47:53.299169
34 24 13:47:53.819386
34 25 13:47:54.339257
34 26 13:47:54.849324
34 27 13:47:55.356077
34 28 13:47:55.876211
34 29 13:47:56.383532
34 30 13:47:56.902929
34 31 13:47:57.422522
34 32 13:47:57.943084
34 33 13:47:58.462900
34 34 13:47:58.982834
34 35 13:47:59.503866
34 36 13:48:00.027506
34 37 13:48:00.538411
34 38 13:48:01.045180
34 39 13:48:01.554864
34 40 13:48:02.062550
34 41 13:48:02.570117
34 42 13:48:03.088534
34 43 13:48:03.607170
34 44 13:48:04.117402
34 45 13:48:04.638624
34 46 13:48:05.146614
34 47 13:48:05.666235
34 48 13:48:06.186608
34 49 13:48:06.694729
34 50 13:48:07.216443
34 51 13:48:07.738823
34 52 13:48:08.259240
34 53 13:48:08.778636
34 54 13:48:09.298435
34 55 13:48:09.818281
34 56 13:48:10.337764
34 57 13:48:10.857671
34 58 13:48:11.377657
34 59 13:48:11.897393
34 60 13:48:12.405373
34 61 13:48:12.924964
34 62 13:48:13.438426
34 63 13:48:13.957722
34 64 13:48:14.476854
34 65 13:48:14.997211
34 66 13:48:15.518220
34 67 13:48:16.039001
34 68 13:48:16.557539
34 69 13:48:17.076741
34 70 13:48:17.595787
34 71 13:48:18.102829
34 72 13:48:18.622723
34 73 13:48:19.138643
34 74 13:48:19.656863
34 75 13:48:20.175706
34 76 13:48:20.695729
34 77 13:48:21.216622
34 78 13:48:21.735971
34 79 13:48:22.257002
34 80 13:48:22.776266
34 81 13:48:23.295314
34 82 13:48:23.803661
34 83 13:48:24.323732
34 84 13:48:24.850472
34 85 13:48:25.370113
34 86 13:48:25.887493
34 87 13:48:26.406923
34 88 13:48:26.926077
34 89 13:48:27.444329
34 90 13:48:27.963448
34 91 13:48:28.482844
34 92 13:48:29.002043
34 93 13:48:29.516184
34 94 13:48:30.039152
34 95 13:48:30.564540
34 96 13:48:31.079002
34 97 13:48:31.599216
34 98 13:48:32.106939
34 99 13:48:32.626380
35 0 13:48:33.957363
35 1 13:48:34.479017
35 2 13:48:34.996869
35 3 13:48:35.515193
35 4 13:48:36.034476
35 5 13:48:36.552926
35 6 13:48:37.072820
35 7 13:48:37.593859
35 8 13:48:38.111371
35 9 13:48:38.625020
35 10 13:48:39.142913
35 11 13:48:39.665008
35 12 13:48:40.183921
35 13 13:48:40.704598
35 14 13:48:41.225267
35 15 13:48:41.745535
35 16 13:48:42.264601
35 17 13:48:42.785209
35 18 13:48:43.302665
35 19 13:48:43.822073
35 20 13:48:44.343765
35 21 13:48:44.863145
35 22 13:48:45.384094
35 23 13:48:45.905059
35 24 13:48:46.425067
35 25 13:48:46.945060
35 26 13:48:47.465528
35 27 13:48:47.985108
35 28 13:48:48.508737
35 29 13:48:49.016859
35 30 13:48:49.536211
35 31 13:48:50.057157
35 32 13:48:50.573501
35 33 13:48:51.094495
35 34 13:48:51.607035
35 35 13:48:52.127097
35 36 13:48:52.637541
35 37 13:48:53.157250
35 38 13:48:53.665396
35 39 13:48:54.184899
35 40 13:48:54.706543
35 41 13:48:55.227328
35 42 13:48:55.746542
35 43 13:48:56.264977
35 44 13:48:56.784170
35 45 13:48:57.303816
35 46 13:48:57.822257
35 47 13:48:58.340786
35 48 13:48:58.860910
35 49 13:48:59.368618
35 50 13:48:59.889293
35 51 13:49:00.407879
35 52 13:49:00.927863
35 53 13:49:01.448438
35 54 13:49:01.956126
35 55 13:49:02.462812
35 56 13:49:02.969500
35 57 13:49:03.476186
35 58 13:49:03.985873
35 59 13:49:04.492561
35 60 13:49:04.999248
35 61 13:49:05.507937
35 62 13:49:06.019619
35 63 13:49:06.526305
35 64 13:49:07.036991
35 65 13:49:07.547675
35 66 13:49:08.058361
35 67 13:49:08.565048
35 68 13:49:09.071737
35 69 13:49:09.578424
35 70 13:49:10.085111
35 71 13:49:10.591798
35 72 13:49:11.098486
35 73 13:49:11.609172
35 74 13:49:12.118857
35 75 13:49:12.625544
35 76 13:49:13.132233
35 77 13:49:13.638917
35 78 13:49:14.148605
35 79 13:49:14.655294
35 80 13:49:15.161981
35 81 13:49:15.670666
35 82 13:49:16.179354
35 83 13:49:16.686041
35 84 13:49:17.192727
35 85 13:49:17.699415
35 86 13:49:18.207102
35 87 13:49:18.713790
35 88 13:49:19.220477
35 89 13:49:19.727165
35 90 13:49:20.233852
35 91 13:49:20.740538
35 92 13:49:21.248226
35 93 13:49:21.754914
35 94 13:49:22.264600
35 95 13:49:22.771287
35 96 13:49:23.277975
35 97 13:49:23.784663
35 98 13:49:24.291349
35 99 13:49:24.798037
36 0 13:49:26.145205
36 1 13:49:26.652894
36 2 13:49:27.159579
36 3 13:49:27.669266
36 4 13:49:28.175954
36 5 13:49:28.682641
36 6 13:49:29.189329
36 7 13:49:29.696016
36 8 13:49:30.202703
36 9 13:49:30.710388
36 10 13:49:31.220074
36 11 13:49:31.729761
36 12 13:49:32.237449
36 13 13:49:32.744137
36 14 13:49:33.254821
36 15 13:49:33.761510
36 16 13:49:34.268196
36 17 13:49:34.778883
36 18 13:49:35.285569
36 19 13:49:35.792254
36 20 13:49:36.301942
36 21 13:49:36.808629
36 22 13:49:37.315315
36 23 13:49:37.824004
36 24 13:49:38.330691
36 25 13:49:38.837378
36 26 13:49:39.346064
36 27 13:49:39.854751
36 28 13:49:40.363436
36 29 13:49:40.872124
36 30 13:49:41.381809
36 31 13:49:41.888497
36 32 13:49:42.399182
36 33 13:49:42.907868
36 34 13:49:43.414556
36 35 13:49:43.921243
36 36 13:49:44.427930
36 37 13:49:44.934619
36 38 13:49:45.441305
36 39 13:49:45.947991
36 40 13:49:46.454680
36 41 13:49:46.961366
36 42 13:49:47.471054
36 43 13:49:47.979740
36 44 13:49:48.486427
36 45 13:49:48.993115
36 46 13:49:49.499803
36 47 13:49:50.006489
36 48 13:49:50.513176
36 49 13:49:51.021864
36 50 13:49:51.528552
36 51 13:49:52.034813
36 52 13:49:52.541496
36 53 13:49:53.048995
36 54 13:49:53.560721
36 55 13:49:54.083683
36 56 13:49:54.590581
36 57 13:49:55.102606
36 58 13:49:55.613292
36 59 13:49:56.119320
36 60 13:49:56.637578
36 61 13:49:57.156707
36 62 13:49:57.674659
36 63 13:49:58.194206
36 64 13:49:58.702164
36 65 13:49:59.221531
36 66 13:49:59.742268
36 67 13:50:00.261618
36 68 13:50:00.782868
36 69 13:50:01.290556
36 70 13:50:01.798242
36 71 13:50:02.305140
36 72 13:50:02.816656
36 73 13:50:03.335219
36 74 13:50:03.842125
36 75 13:50:04.350528
36 76 13:50:04.870232
36 77 13:50:05.378237
36 78 13:50:05.897979
36 79 13:50:06.416827
36 80 13:50:06.927851
36 81 13:50:07.447726
36 82 13:50:07.955601
36 83 13:50:08.475050
36 84 13:50:08.996007
36 85 13:50:09.516385
36 86 13:50:10.026693
36 87 13:50:10.548095
36 88 13:50:11.054778
36 89 13:50:11.573612
36 90 13:50:12.086499
36 91 13:50:12.606843
36 92 13:50:13.118244
36 93 13:50:13.636232
36 94 13:50:14.155579
36 95 13:50:14.666924
36 96 13:50:15.185862
36 97 13:50:15.705952
36 98 13:50:16.226931
36 99 13:50:16.746615
37 0 13:50:18.082314
37 1 13:50:18.602049
37 2 13:50:19.109806
37 3 13:50:19.629155
37 4 13:50:20.151709
37 5 13:50:20.671044
37 6 13:50:21.189973
37 7 13:50:21.709741
37 8 13:50:22.228725
37 9 13:50:22.748744
37 10 13:50:23.266952
37 11 13:50:23.786330
37 12 13:50:24.305448
37 13 13:50:24.813808
37 14 13:50:25.333788
37 15 13:50:25.852116
37 16 13:50:26.371415
37 17 13:50:26.890372
37 18 13:50:27.410467
37 19 13:50:27.930289
37 20 13:50:28.448982
37 21 13:50:28.968420
37 22 13:50:29.474686
37 23 13:50:29.993683
37 24 13:50:30.510529
37 25 13:50:31.031287
37 26 13:50:31.550753
37 27 13:50:32.069611
37 28 13:50:32.588689
37 29 13:50:33.108459
37 30 13:50:33.627010
37 31 13:50:34.144982
37 32 13:50:34.664223
37 33 13:50:35.183211
37 34 13:50:35.701621
37 35 13:50:36.214641
37 36 13:50:36.734630
37 37 13:50:37.253295
37 38 13:50:37.771328
37 39 13:50:38.289600
37 40 13:50:38.808451
37 41 13:50:39.327475
37 42 13:50:39.848063
37 43 13:50:40.368005
37 44 13:50:40.874407
37 45 13:50:41.393711
37 46 13:50:41.904167
37 47 13:50:42.423906
37 48 13:50:42.944857
37 49 13:50:43.462868
37 50 13:50:43.981152
37 51 13:50:44.501265
37 52 13:50:45.020885
37 53 13:50:45.540259
37 54 13:50:46.068266
37 55 13:50:46.585190
37 56 13:50:47.097366
37 57 13:50:47.611304
37 58 13:50:48.131487
37 59 13:50:48.651277
37 60 13:50:49.171801
37 61 13:50:49.691956
37 62 13:50:50.212011
37 63 13:50:50.730662
37 64 13:50:51.250342
37 65 13:50:51.769525
37 66 13:50:52.275534
37 67 13:50:52.783665
37 68 13:50:53.303673
37 69 13:50:53.824149
37 70 13:50:54.330864
37 71 13:50:54.849887
37 72 13:50:55.370940
37 73 13:50:55.891974
37 74 13:50:56.412342
37 75 13:50:56.935540
37 76 13:50:57.441992
37 77 13:50:57.951648
37 78 13:50:58.463262
37 79 13:50:58.983219
37 80 13:50:59.503789
37 81 13:51:00.025046
37 82 13:51:00.538743
37 83 13:51:01.057582
37 84 13:51:01.564269
37 85 13:51:02.073953
37 86 13:51:02.580643
37 87 13:51:03.088329
37 88 13:51:03.600012
37 89 13:51:04.106700
37 90 13:51:04.614389
37 91 13:51:05.122074
37 92 13:51:05.631761
37 93 13:51:06.141447
37 94 13:51:06.648132
37 95 13:51:07.154820
37 96 13:51:07.661509
37 97 13:51:08.168197
37 98 13:51:08.675884
37 99 13:51:09.182571
38 0 13:51:10.519746
38 1 13:51:11.029432
38 2 13:51:11.539117
38 3 13:51:12.050802
38 4 13:51:12.560487
38 5 13:51:13.069174
38 6 13:51:13.579859
38 7 13:51:14.086545
38 8 13:51:14.593235
38 9 13:51:15.099922
38 10 13:51:15.607609
38 11 13:51:16.115296
38 12 13:51:16.621981
38 13 13:51:17.128668
38 14 13:51:17.636357
38 15 13:51:18.144044
38 16 13:51:18.650732
38 17 13:51:19.157420
38 18 13:51:19.664108
38 19 13:51:20.173793
38 20 13:51:20.680480
38 21 13:51:21.189167
38 22 13:51:21.696853
38 23 13:51:22.204540
38 24 13:51:22.712227
38 25 13:51:23.219914
38 26 13:51:23.729599
38 27 13:51:24.237288
38 28 13:51:24.746972
38 29 13:51:25.255657
38 30 13:51:25.765344
38 31 13:51:26.275029
38 32 13:51:26.784715
38 33 13:51:27.294401
38 34 13:51:27.803087
38 35 13:51:28.309775
38 36 13:51:28.818461
38 37 13:51:29.326148
38 38 13:51:29.832834
38 39 13:51:30.339523
38 40 13:51:30.849209
38 41 13:51:31.355894
38 42 13:51:31.862583
38 43 13:51:32.372270
38 44 13:51:32.879957
38 45 13:51:33.387643
38 46 13:51:33.894331
38 47 13:51:34.407014
38 48 13:51:34.913702
38 49 13:51:35.420387
38 50 13:51:35.927075
38 51 13:51:36.433762
38 52 13:51:36.942451
38 53 13:51:37.450137
38 54 13:51:37.957825
38 55 13:51:38.464512
38 56 13:51:38.971199
38 57 13:51:39.478884
38 58 13:51:39.985573
38 59 13:51:40.495259
38 60 13:51:41.002946
38 61 13:51:41.513629
38 62 13:51:42.021318
38 63 13:51:42.528005
38 64 13:51:43.034691
38 65 13:51:43.542380
38 66 13:51:44.049068
38 67 13:51:44.555755
38 68 13:51:45.063440
38 69 13:51:45.570128
38 70 13:51:46.077814
38 71 13:51:46.585501
38 72 13:51:47.092191
38 73 13:51:47.598877
38 74 13:51:48.106567
38 75 13:51:48.615252
38 76 13:51:49.124938
38 77 13:51:49.633621
38 78 13:51:50.140309
38 79 13:51:50.647998
38 80 13:51:51.157684
38 81 13:51:51.663789
38 82 13:51:52.173425
38 83 13:51:52.691721
38 84 13:51:53.209720
38 85 13:51:53.730231
38 86 13:51:54.237672
38 87 13:51:54.748661
38 88 13:51:55.257544
38 89 13:51:55.764894
38 90 13:51:56.284060
38 91 13:51:56.805030
38 92 13:51:57.324801
38 93 13:51:57.844799
38 94 13:51:58.363031
38 95 13:51:58.882244
38 96 13:51:59.402693
38 97 13:51:59.909746
38 98 13:52:00.429611
38 99 13:52:00.949852
39 0 13:52:02.286027
39 1 13:52:02.794053
39 2 13:52:03.312709
39 3 13:52:03.831719
39 4 13:52:04.352158
39 5 13:52:04.872640
39 6 13:52:05.379085
39 7 13:52:05.898984
39 8 13:52:06.405843
39 9 13:52:06.923928
39 10 13:52:07.451915
39 11 13:52:07.971251
39 12 13:52:08.487251
39 13 13:52:08.995251
39 14 13:52:09.519342
39 15 13:52:10.039447
39 16 13:52:10.566912
39 17 13:52:11.087540
39 18 13:52:11.605887
39 19 13:52:12.124758
39 20 13:52:12.645270
39 21 13:52:13.165161
39 22 13:52:13.676162
39 23 13:52:14.195393
39 24 13:52:14.704399
39 25 13:52:15.223449
39 26 13:52:15.745026
39 27 13:52:16.264928
39 28 13:52:16.783751
39 29 13:52:17.302981
39 30 13:52:17.822748
39 31 13:52:18.342240
39 32 13:52:18.853944
39 33 13:52:19.373378
39 34 13:52:19.886913
39 35 13:52:20.400168
39 36 13:52:20.920308
39 37 13:52:21.441302
39 38 13:52:21.962549
39 39 13:52:22.481544
39 40 13:52:23.002813
39 41 13:52:23.521906
39 42 13:52:24.041236
39 43 13:52:24.561874
39 44 13:52:25.068042
39 45 13:52:25.588107
39 46 13:52:26.105181
39 47 13:52:26.625651
39 48 13:52:27.145705
39 49 13:52:27.664962
39 50 13:52:28.181039
39 51 13:52:28.699503
39 52 13:52:29.217333
39 53 13:52:29.737323
39 54 13:52:30.256979
39 55 13:52:30.772032
39 56 13:52:31.292012
39 57 13:52:31.810987
39 58 13:52:32.330711
39 59 13:52:32.850559
39 60 13:52:33.368580
39 61 13:52:33.902368
39 62 13:52:34.409369
39 63 13:52:34.928422
39 64 13:52:35.441288
39 65 13:52:35.960973
39 66 13:52:36.480845
39 67 13:52:37.000945
39 68 13:52:37.519140
39 69 13:52:38.039330
39 70 13:52:38.558031
39 71 13:52:39.076060
39 72 13:52:39.596863
39 73 13:52:40.113265
39 74 13:52:40.634123
39 75 13:52:41.143188
39 76 13:52:41.661496
39 77 13:52:42.181402
39 78 13:52:42.700312
39 79 13:52:43.220246
39 80 13:52:43.739489
39 81 13:52:44.259201
39 82 13:52:44.776749
39 83 13:52:45.294584
39 84 13:52:45.806563
39 85 13:52:46.326784
39 86 13:52:46.836846
39 87 13:52:47.357852
39 88 13:52:47.877849
39 89 13:52:48.398323
39 90 13:52:48.917653
39 91 13:52:49.437410
39 92 13:52:49.957863
39 93 13:52:50.477322
39 94 13:52:50.998538
39 95 13:52:51.510004
39 96 13:52:52.029871
39 97 13:52:52.538416
39 98 13:52:53.057533
39 99 13:52:53.579498
40 0 13:52:54.941735
40 1 13:52:55.462970
40 2 13:52:55.969813
40 3 13:52:56.488904
40 4 13:52:57.008900
40 5 13:52:57.527965
40 6 13:52:58.048176
40 7 13:52:58.568995
40 8 13:52:59.089257
40 9 13:52:59.595274
40 10 13:53:00.115221
40 11 13:53:00.634308
40 12 13:53:01.158855
40 13 13:53:01.665541
40 14 13:53:02.172230
40 15 13:53:02.680916
40 16 13:53:03.187604
40 17 13:53:03.694292
40 18 13:53:04.203977
40 19 13:53:04.713661
40 20 13:53:05.221351
40 21 13:53:05.728037
40 22 13:53:06.235725
40 23 13:53:06.744411
40 24 13:53:07.251097
40 25 13:53:07.757784
40 26 13:53:08.264473
40 27 13:53:08.771161
40 28 13:53:09.278847
40 29 13:53:09.785535
40 30 13:53:10.293222
40 31 13:53:10.799909
40 32 13:53:11.306595
40 33 13:53:11.816283
40 34 13:53:12.325969
40 35 13:53:12.832656
40 36 13:53:13.339342
40 37 13:53:13.846030
40 38 13:53:14.352716
40 39 13:53:14.861404
40 40 13:53:15.368092
40 41 13:53:15.874779
40 42 13:53:16.381466
40 43 13:53:16.888154
40 44 13:53:17.395841
40 45 13:53:17.904527
40 46 13:53:18.411215
40 47 13:53:18.917902
40 48 13:53:19.424590
40 49 13:53:19.931277
40 50 13:53:20.439964
40 51 13:53:20.947651
40 52 13:53:21.457337
40 53 13:53:21.964024
40 54 13:53:22.470711
40 55 13:53:22.977400
40 56 13:53:23.484084
40 57 13:53:23.993772
40 58 13:53:24.500459
40 59 13:53:25.007148
40 60 13:53:25.513834
40 61 13:53:26.020522
40 62 13:53:26.527215
40 63 13:53:27.036893
40 64 13:53:27.544580
40 65 13:53:28.054269
40 66 13:53:28.560957
40 67 13:53:29.070640
40 68 13:53:29.577328
40 69 13:53:30.084015
40 70 13:53:30.590704
40 71 13:53:31.097391
40 72 13:53:31.607077
40 73 13:53:32.113764
40 74 13:53:32.620453
40 75 13:53:33.127140
40 76 13:53:33.633827
40 77 13:53:34.140512
40 78 13:53:34.647201
40 79 13:53:35.154888
40 80 13:53:35.663573
40 81 13:53:36.170262
40 82 13:53:36.676951
40 83 13:53:37.183637
40 84 13:53:37.693324
40 85 13:53:38.200010
40 86 13:53:38.706697
40 87 13:53:39.213386
40 88 13:53:39.720071
40 89 13:53:40.226760
40 90 13:53:40.733447
40 91 13:53:41.245132
40 92 13:53:41.751818
40 93 13:53:42.258507
40 94 13:53:42.765192
40 95 13:53:43.273881
40 96 13:53:43.780568
40 97 13:53:44.287256
40 98 13:53:44.793942
40 99 13:53:45.303629
41 0 13:53:46.629811
41 1 13:53:47.137497
41 2 13:53:47.644187
41 3 13:53:48.153871
41 4 13:53:48.664556
41 5 13:53:49.171244
41 6 13:53:49.677932
41 7 13:53:50.184617
41 8 13:53:50.693306
41 9 13:53:51.201991
41 10 13:53:51.708262
41 11 13:53:52.223559
41 12 13:53:52.743258
41 13 13:53:53.262610
41 14 13:53:53.782232
41 15 13:53:54.302145
41 16 13:53:54.809116
41 17 13:53:55.315143
41 18 13:53:55.823835
41 19 13:53:56.344012
41 20 13:53:56.852695
41 21 13:53:57.373641
41 22 13:53:57.894520
41 23 13:53:58.414740
41 24 13:53:58.934801
41 25 13:53:59.453409
41 26 13:53:59.973035
41 27 13:54:00.491266
41 28 13:54:01.011985
41 29 13:54:01.519672
41 30 13:54:02.027359
41 31 13:54:02.534523
41 32 13:54:03.056803
41 33 13:54:03.569372
41 34 13:54:04.076382
41 35 13:54:04.594788
41 36 13:54:05.101578
41 37 13:54:05.621383
41 38 13:54:06.145316
41 39 13:54:06.663780
41 40 13:54:07.171163
41 41 13:54:07.689831
41 42 13:54:08.201996
41 43 13:54:08.721647
41 44 13:54:09.240819
41 45 13:54:09.759898
41 46 13:54:10.279633
41 47 13:54:10.800390
41 48 13:54:11.320301
41 49 13:54:11.839782
41 50 13:54:12.358673
41 51 13:54:12.877198
41 52 13:54:13.396825
41 53 13:54:13.905949
41 54 13:54:14.424112
41 55 13:54:14.943526
41 56 13:54:15.462525
41 57 13:54:15.982277
41 58 13:54:16.501776
41 59 13:54:17.022258
41 60 13:54:17.546251
41 61 13:54:18.065632
41 62 13:54:18.579278
41 63 13:54:19.097077
41 64 13:54:19.617870
41 65 13:54:20.138717
41 66 13:54:20.659421
41 67 13:54:21.179379
41 68 13:54:21.699531
41 69 13:54:22.218839
41 70 13:54:22.738149
41 71 13:54:23.245844
41 72 13:54:23.765352
41 73 13:54:24.284765
41 74 13:54:24.804700
41 75 13:54:25.310966
41 76 13:54:25.828069
41 77 13:54:26.349123
41 78 13:54:26.868794
41 79 13:54:27.389530
41 80 13:54:27.896699
41 81 13:54:28.417352
41 82 13:54:28.940225
41 83 13:54:29.460354
41 84 13:54:29.979516
41 85 13:54:30.499051
41 86 13:54:31.017672
41 87 13:54:31.536718
41 88 13:54:32.055108
41 89 13:54:32.574862
41 90 13:54:33.093307
41 91 13:54:33.604445
41 92 13:54:34.123906
41 93 13:54:34.638911
41 94 13:54:35.158809
41 95 13:54:35.677991
41 96 13:54:36.198530
41 97 13:54:36.718540
41 98 13:54:37.239165
41 99 13:54:37.757216
42 0 13:54:39.081732
42 1 13:54:39.602431
42 2 13:54:40.122050
42 3 13:54:40.642394
42 4 13:54:41.161325
42 5 13:54:41.679919
42 6 13:54:42.207455
42 7 13:54:42.714630
42 8 13:54:43.234480
42 9 13:54:43.757225
42 10 13:54:44.276234
42 11 13:54:44.794860
42 12 13:54:45.313916
42 13 13:54:45.838259
42 14 13:54:46.356844
42 15 13:54:46.876374
42 16 13:54:47.394835
42 17 13:54:47.913914
42 18 13:54:48.420914
42 19 13:54:48.941524
42 20 13:54:49.463251
42 21 13:54:49.982986
42 22 13:54:50.502008
42 23 13:54:51.023627
42 24 13:54:51.541815
42 25 13:54:52.060431
42 26 13:54:52.579776
42 27 13:54:53.100018
42 28 13:54:53.620256
42 29 13:54:54.132401
42 30 13:54:54.650762
42 31 13:54:55.173381
42 32 13:54:55.692818
42 33 13:54:56.199486
42 34 13:54:56.717771
42 35 13:54:57.238913
42 36 13:54:57.746034
42 37 13:54:58.264609
42 38 13:54:58.785549
42 39 13:54:59.305505
42 40 13:54:59.824838
42 41 13:55:00.345561
42 42 13:55:00.866140
42 43 13:55:01.379805
42 44 13:55:01.889492
42 45 13:55:02.400177
42 46 13:55:02.910860
42 47 13:55:03.417549
42 48 13:55:03.925234
42 49 13:55:04.431921
42 50 13:55:04.940610
42 51 13:55:05.447297
42 52 13:55:05.953984
42 53 13:55:06.460672
42 54 13:55:06.967361
42 55 13:55:07.474048
42 56 13:55:07.981734
42 57 13:55:08.488423
42 58 13:55:08.995109
42 59 13:55:09.501795
42 60 13:55:10.012480
42 61 13:55:10.522169
42 62 13:55:11.030855
42 63 13:55:11.537541
42 64 13:55:12.047225
42 65 13:55:12.554913
42 66 13:55:13.061601
42 67 13:55:13.569286
42 68 13:55:14.077975
42 69 13:55:14.587660
42 70 13:55:15.098343
42 71 13:55:15.608029
42 72 13:55:16.115718
42 73 13:55:16.622405
42 74 13:55:17.129092
42 75 13:55:17.639776
42 76 13:55:18.150461
42 77 13:55:18.658151
42 78 13:55:19.164836
42 79 13:55:19.671524
42 80 13:55:20.178213
42 81 13:55:20.684899
